Text,Label
#IndiaFightsCorona #CoronavirusCrisis #Covid19
 https://www.indiatoday.in/india/story/81-new-covid-19-cases-in-up-take-state-tally-to-2-134-1672620-2020-04-29 ",1
"Covid-19 cases in UP cross 2000 mark
#IndiaFightsCorona #CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/81-new-covid-19-cases-in-up-take-state-tally-to-2-134-1672620-2020-04-29 ",1
"The #Assam health minister said, seven more CRPF jawans from Assam tested positive for COVID-19 and three others also tested positive in Delhi.
#IndiaFightsCorona #CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/10-people-from-assam-including-7-crpf-jawans-test-positive-for-covid-19-in-delhi-1672525-2020-04-29 ",1
"The government has a tough choice to make as the nationwide lockdown to limit the Covid-19 outbreak ends on May 3. 
(@journokd) https://www.indiatoday.in/business/story/coronavirus-make-or-break-choice-for-india-as-lockdown-ends-on-may-3-1672478-2020-04-29 ",1
Samsung's phone fortunes wane as COVID-19 hits 5G phones in Europe and U.S.  https://uk.reuters.com/article/us-samsung-results-smartphones-idUKKBN22B1S3?taid=5ea9c5ae06bb9b0001402d03&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/8hS2bkz0es,1
Gilead says remdesivir shows improvement in COVID-19 patients when used early  https://uk.reuters.com/article/us-health-coronavirus-gilead-remdesivir-idUKKBN22B1T9?taid=5ea99e47d9c55b000118182a&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/9dZljD88z4,1
"UK has second-highest COVID-19 death toll in Europe, new figures show  https://uk.reuters.com/article/us-healthbritain-casualties-idUKKBN22B2J8?taid=5ea9cdbfe21434000119f513&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/1W1Hjsyqo4",1
"Britain has Europe's second highest COVID-19 death toll, new figures show  https://uk.reuters.com/article/uk-health-coronavirus-britain-casualties-idUKKBN22B2JK?taid=5eaa081ee21434000119f5fc&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/WFYWXgG0Yv",1
"WPP, the world's biggest advertising company, said net sales fell 3.3% in the first quarter, with the impact of the COVID-19 pandemic dragging it down by 7.9% in March alone  https://reut.rs/3bTr6Tq ",1
Barclays set aside 2.1 billion pounds to cover a likely spike in loan losses as thousands of its corporate and consumer borrowers battle to cope with the financial fallout of the COVID-19 pandemic  https://reut.rs/3bNLF3v ,1
"Uttar Pradesh Congress president Ajay Kumar Lallu, an MLA from Tamkuhi Raj in Kushinagar, Purvanchal, accuses the BJP government of hiding the real figures of COVID-19. 
#COVID19 #BJP #Coronavirus
 https://trib.al/sKGwmMN ",1
"A doctor attached to the Villupuram Government Hospital has tested positive for COVID-19.
#Tamilnadu #COVID19
 https://trib.al/R8E2O3r ",1
"A viral picture of the burial of an 80-year-old COVID-19 victim in Srinagar being attended only by a few policemen and not by any family member on Wednesday evoked shock.
#COVID19 #Srinagar
 https://trib.al/peAc7B1 ",1
"Those who survived the calamitous landslip which had claimed 59 lives at Kavalappara in Pothukal panchayat near Nilambur last year have found an opportunity in the COVID-19 lockdown.
#COVID19 #Kerala #Lockdown https://trib.al/OBqdsi5 ",1
"The death of a 55-year-old CRPF personnel due to COVID-19 and about 50 other troops of his battalion being infected with the disease have rung alarm bells in the establishment.
#CRPF #COVID19 https://trib.al/mYGQ4q2 ",1
"A viral picture of the burial of an 80-year-old COVID-19 victim in Srinagar being attended only by a few policemen and not by any family member on Wednesday evoked shock.
#COVID19 #Srinagar https://trib.al/KZlOTTS ",1
"Those who survived the calamitous landslip which had claimed 59 lives at Kavalappara in Pothukal panchayat near Nilambur last year have found an opportunity in the COVID-19 lockdown.
#COVID19 #Kerala #Lockdown https://trib.al/gspJkWP ",1
"Union Health Minister Harsh Vardhan on Wednesday said that of the total active coronavirus (COVID-19) cases in the country, only 0.33% patients are on ventilators, 1.5% are on oxygen support and 2.34% in ICU.
#COVID19 #HealthMinistry https://trib.al/eJO0oCq ",1
"After a brief pause, Mysuru reported a new COVID-19 case on Wednesday, taking the tally of infected persons to 90.
#Karnataka #COVID19 https://trib.al/dVgG91S ",1
"A doctor attached to the Villupuram Government Hospital has tested positive for COVID-19.
#Tamilnadu #COVID19
 https://trib.al/5NM6FgI ",1
"The death of a 55-year-old CRPF personnel due to COVID-19 and about 50 other troops of his battalion being infected with the disease have rung alarm bells in the establishment.
#CRPF #COVID19 https://trib.al/4BjIxfd ",1
"The #Nagaland government has levied ""COVID-19 cess on diesel and petrol from Wednesday  https://bit.ly/3f0lNU3 ",1
"#Data | As of April 28, as many as 430 districts in #India have recorded at least one #COVID-19 case, 301 more than the March 28 figure, indicating a wide and rapid spread

 https://bit.ly/3eW3DCO ",1
"#PlasmaTherapy is not an approved treatment for #COVID-19 and is only one of the several therapies which is being explored currently, the Health Ministry said. 

 https://bit.ly/2W9kDwF ",1
The portals of the #Kedarnath temple were opened with the first puja performed on behalf of Prime Minister Narendra Modi and only members of the shrine's committee and administrative officials attending it amid the #COVID-19-induced #lockdown https://bit.ly/2SjPJAJ ,1
"Just in | The Delhi government on  ordered all Deputy Commissioners not to send any sample for COVID-19 testing to the National Institute of Biologicals (NIB), Noida, till May 3, reports @ikasnik
#COVID19 #Delhi",1
"Just in | Nine more COVID-19 positive cases detected in Bihar's Darbhanga, Rohtas, Begusarai and Patna districts taking the State's total number to 392, reports @AmarnathTewary
#Bihar #COVID19",1
"Just in: 77-year-old-man of #Bhubaneswar, close relative of a #COVID-19 case found earlier, tests positive taking Odisha's total to 119, State government said on Wednesday. The city reports a new case after a gap of two weeks taking its total to 47, reports @yugayatri",1
"Just in | Rajasthan records 74 cases in 12 districts and 3 deaths - all in Jaipur city - today, taking the numbers to 2,438 cases and 55 deaths due to COVID-19.
#Rajasthan #COVID19",1
"Just in | Eight persons died of COVID-19 in Madhya Pradesh on Wednesday, taking the death toll owing to the illness to 130. Ujjain, where the toll climbed to 23, reported most deaths at three, reported @sidharth23196
#MadhyaPradesh #COVID19",1
"In the absence of a vaccine or proven treatment, Covid-19 survivors are being viewed as potential saviors for patients with a disease for what is known as ""convalescent plasma."" This is the story of one frantic journey to find that help.  https://nyti.ms/2WeKB1Q ",1
"After nearly 75 years of marriage, covid-19 claimed them days apart.  https://wapo.st/3bRpIQU ",1
"More than 80 percent of hospitalized covid patients in Georgia were African American, study finds  https://wapo.st/2W8rK8S ",1
"Covid-19 cases top 1 million in the United States, about a third of known cases worldwide  https://wapo.st/2W8Lb1d ",1
"""Second-week crash"" is time of peril for some covid-19 patients  https://wapo.st/2SgyTT9 ",1
"""This is a really promising first step""

Chief scientific adviser Sir Patrick Vallance says the drug Remdesivir, made for Ebola, is ""definitely not a magic bullet"" to cure Covid-19, but shows it will be possible for drugs to have an impact on the virus

 https://bbc.in/2YiIXiw  pic.twitter.com/kShqEgy4Pc",1
Victoria defends deputy chief medical officer after she compared James Cook to Covid-19  https://www.theguardian.com/world/2020/apr/30/victoria-defends-deputy-chief-medical-officer-after-she-compared-james-cook-to-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588239169 ,1
Russia's prime minister self-isolates after Covid-19 diagnosis  https://www.theguardian.com/world/2020/apr/30/russias-prime-minister-self-isolates-after-covid-19-diagnosis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588273304 ,1
Lord Sugar criticised for sharing Covid-19 falsehoods on Twitter  https://www.theguardian.com/world/2020/apr/30/lord-sugar-criticised-for-sharing-covid-19-falsehoods-on-twitter?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588280078 ,1
Utter disaster': Manaus fills mass graves as Covid-19 hits the Amazon  https://www.theguardian.com/world/2020/apr/30/brazil-manaus-coronavirus-mass-graves?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588239171 ,1
Amazon posts $75bn first-quarter revenues but expects to spend $4bn in Covid-19 costs  https://www.theguardian.com/technology/2020/apr/30/amazon-revenues-jeff-bezos-coronavirus-pandemic?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588278450 ,1
AstraZeneca partners with Oxford University to produce Covid-19 vaccine  https://www.theguardian.com/society/2020/apr/30/astrazeneca-partners-with-oxford-university-to-produce-covid-19-vaccine?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588267610 ,1
Promising drug against Covid-19 unlikely to be available in UK soon  https://www.theguardian.com/science/2020/apr/30/promising-drug-against-covid-19-unlikely-to-be-available-in-uk-soon?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588289415 ,1
Premier League investing in Covid-19 testing machines for return  https://www.theguardian.com/football/2020/apr/30/premier-league-confident-of-securing-covid-19-testing-kits-for-return?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588274952 ,1
"Covid-19 crisis will wipe out demand for fossil fuels, says IEA  https://www.theguardian.com/business/2020/apr/30/covid-19-crisis-demand-fossil-fuels-iea-renewable-electricity?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588220704 ",1
"Until now, Britain had reported only deaths of people who had tested positive for Covid-19 in hospital. 
#Britain #coronavirus https://www.indiatoday.in/world/story/british-virus-death-toll-now-world-s-third-worst-1672754-2020-04-30 ",1
"#Odisha recorded its highest single-day spike in Covid-19 cases on Thursday, taking the total number of confirmed cases of infection in the state to 142.
#CoronavirusOutbreak (@iamsuffian) https://www.indiatoday.in/india/story/odisha-records-highest-single-day-spike-in-covid-19-cases-17-new-cases-from-jajpur-1672965-2020-04-30 ",1
"The worst-affected #Mumbai city alone reported a jump of 417 fresh Covid-19 cases, taking the tally to 6,061.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/maharashtra-surpasses-10-000-mark-with-583-new-covid-19-cases-27-deaths-1673004-2020-04-30 ",1
"The Health Ministry, while briefing the media on the Covid-19 situation in the country, said hospitals need to follow the standard operating procedure (SOP) over testing.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/health-ministry-asks-hospitals-not-to-pressure-non-coronavirus-patients-to-get-tested-1672913-2020-04-30 ",1
"The Defence Ministry has proposed the use of Atulya - a microwave steriliser - that can disintegrate Covid-19 virus within 30 seconds.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/covid-19-pune-based-institution-develops-microwave-steriliser-that-kills-virus-within-30-secs-1673017-2020-04-30 ",1
"India's Covid-19 recovery rate has reached above 25%, the govt said
#CoronavirusOutbreak https://www.indiatoday.in/india/story/coronavirus-india-s-recovery-rate-climbs-to-26-per-cent-doubling-rate-slows-down-to-11-days-1672905-2020-04-30 ",1
"#Delhi govt to screen all people living in Covid-19 containment zones
#CoronavirusOutbreak
Live updates:  https://bit.ly/2zKq91q  pic.twitter.com/75il32Swhe",1
"#Gilead covid drug raises hope. Dr Naresh Trehan (Chairman & MD, Medanta) and Dr Hemant Thacker (Breach Candy Hospital) share their views on this. 
Watch #6PMPrime with @ankit_tyagi01 LIVE :   http://bit.ly/IT_LiveTV  pic.twitter.com/ezHCTq5NVd",1
"COVID-19: Will there be Lockdown 3.0?
Lockdown 2.0 is approaching its end on May 3rd, 2020 and what we can do is to speculate what the Government may decide after this. Watch the video & know what options do they have? #NewsMo #Vertical (@Akshita_N) pic.twitter.com/F2X3o2nya3",1
"COVID Recovery Rate At 25.19%, Major Improvement From 14 Days Ago: Centre  https://www.ndtv.com/india-news/25-19-covid-19-recovery-rate-now-major-improvement-from-14-days-ago-centre-2221095  #NDTVNewsBeeps pic.twitter.com/GRNRnDJTdo",1
Lloyds Banking Group scrapes profit after $1.75 billion COVID-19 provision  https://uk.reuters.com/article/us-lloyds-results-idUKKBN22C0SP?taid=5eaa7f9006bb9b000140302d&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/UbaRvzSdRA,1
Breakingviews - Guest view: Climate change is the next Covid-19  https://uk.reuters.com/article/us-health-coronavirus-climatechange-brea-idUKKBN22C2SZ?taid=5eab217ad9c55b0001181de0&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/w7VW2Uv4bD,1
AstraZeneca to produce Oxford University's potential COVID-19 vaccine  https://uk.reuters.com/article/us-health-coronavirus-astrazeneca-oxford-idUKKBN22C0UK?taid=5eaaa2e106bb9b00014030cc&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/cy8jcuLEWb,1
China opposes international COVID-19 probe that presumes its guilt - vice foreign minister  https://uk.reuters.com/article/uk-health-coronavirus-china-idUKKBN22C00R?taid=5eaa65b6e21434000119f777&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/KO0tSr9M5c,1
Amazon city resorts to mass graves as Brazil COVID-19 deaths soar  https://uk.reuters.com/article/uk-health-coronavirus-brazil-idUKKBN22B35B?taid=5eaa5329e21434000119f726&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/0lB2k8iW0K,1
AstraZeneca to produce Oxford University's potential COVID-19 vaccine  https://uk.reuters.com/article/uk-health-coronavirus-astrazeneca-oxford-idUKKBN22C0X5?taid=5eaa8dcd06bb9b0001403074&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/SArL9TR8Ui,1
