FastText_News,Label
"['photo', 'hundr', 'peopl', 'pray', 'togeth', 'share', 'hundr', 'time', 'facebook', 'twitter', 'alongsid', 'claim', 'show', 'muslim', 'south', 'india', 'flout', 'nation', 'covid', 'lockdown', 'offer', 'nighttim', 'prayer']",0
"['report', 'claim', 'vegetarian', 'world', 'found', 'infect', 'covid']",0
"['claus', 'dutch', 'primari', 'school', 'allow', 'vaccin', 'children', 'without', 'parent', 'consent']",0
"['nicotin', 'protect', 'covid']",0
"['consum', 'alkalin', 'food', 'help', 'rais', 'ph', 'level', 'counteract', 'covid']",0
"['mayor', 'covid', 'order', 'kansa', 'citi', 'churchgoer', 'must', 'regist', 'govern']",0
"['kentucki', 'teacher', 'conduct', 'inhom', 'bedroom', 'inspect', 'week', 'april', 'kindergarten', 'eighth', 'grade', 'student']",0
"['photo', 'show', 'pack', 'beach', 'bloemfontein', 'south', 'africa', 'countri', 'coronaviru', 'lockdown']",0
"['social', 'media', 'user', 'share', 'photo', 'claim', 'show', 'center', 'global', 'human', 'popul', 'reduct', 'affili', 'bill', 'melinda', 'gate', 'foundat']",0
"['covid', 'infect', 'meatpack', 'us', 'health', 'care', 'worker']",0
"['covid', 'case', 'state', 'illinoi', 'come', 'chicago']",0
"['pennsylvania', 'governor', 'break', 'social', 'distanc', 'rule', 'photo']",0
"['care', 'act', 'introduc', 'januari', 'prove', 'covid', 'pandem', 'plan', 'advanc']",0
"['covid', 'isnt', 'danger', 'season', 'flu', 'franc', 'term', 'number', 'death']",0
"['french', 'news', 'network', 'bfm', 'air', 'incoher', 'data', 'peopl', 'die', 'coronaviru', 'africa']",0
"['death', 'toll', 'among', 'black', 'peopl', 'higher', 'virus', 'affect', 'variou', 'race', 'differ']",0
"['anthoni', 'fauci', 'knew', 'new', 'coronaviru', 'journalist', 'exhibit', 'mannequin', 'covid', 'patient', 'deceiv', 'public', 'accord', 'interview', 'man', 'name', 'rashid', 'buttar']",0
"['baba', 'ramdev', 'claim', 'covid', 'self', 'diagnos', 'control', 'breath', 'mustard', 'oil', 'kill', 'viru']",0
"['congress', 'mp', 'dr', 'shashi', 'tharoor', 'prais', 'ldf', 'govern', 'kerala', 'india', 'covid', 'relief', 'work']",0
"['american', 'student', 'thank', 'indian', 'hydroxychloroquin', 'sing', 'indian', 'nation', 'anthem']",0
"['imag', 'babi', 'boy', 'wrap', 'plastic', 'bag', 'hug', 'soldier', 'father', 'babi', 'die', 'covid']",0
"['imag', 'muslim', 'violat', 'lockdown', 'restrict', 'pray', 'purukathur', 'tamil', 'nadu', 'india']",0
"['imag', 'kaziranga', 'nation', 'park', 'assam', 'india', 'lockdown']",0
"['accord', 'report', 'singl', 'vegetarian', 'person', 'world', 'found', 'suffer', 'coronaviru']",0
"['video', 'view', 'ten', 'thousand', 'time', 'multipl', 'post', 'facebook', 'twitter', 'instagram', 'alongsid', 'claim', 'show', 'uk', 'prime', 'minist', 'bori', 'johnson', 'offer', 'cup', 'tea', 'journalist', 'recov', 'ill', 'post', 'share', 'shortli', 'johnson', 'return', 'work', 'follow', 'hospit', 'treatment', 'covid']",0
"['men', 'gujarat', 'violat', 'lockdown', 'offer', 'namaaz', 'mosqu']",0
"['photo', 'rickshaw', 'puller', 'die', 'due', 'lack', 'food', 'current', 'lockdown', 'impos', 'curb', 'spread', 'covid']",0
"['postur', 'drainag', 'bodi', 'put', 'differ', 'posit', 'drain', 'mucu', 'lung', 'effect', 'way', 'treat', 'covid', 'pneumonia']",0
"['golf', 'cours', 'reopen', 'ireland', 'nd', 'may']",0
"['thousand', 'citizen', 'demonstr', 'rome', 'coronaviru', 'dictatorship', 'italian', 'govern', 'shout', 'freedom', 'freedom', 'televis', 'talk']",0
"['new', 'guidelin', 'recommend', 'encourag', 'children', 'four', 'masturb']",0
"['liechtenstein', 'introduc', 'mandatori', 'biometr', 'bracelet', 'track', 'covid', 'pandem']",0
"['smoker', 'better', 'protect', 'coronaviru']",0
"['ga', 'state', 'pennsylvania', 'governor']",0
"['post', 'social', 'media', 'claim', 'us', 'center', 'diseas', 'control', 'prevent', 'cdc', 'revis', 'death', 'toll', 'covid']",0
"['cdc', 'suddenli', 'lost', 'death', 'coronaviru', 'data', 'thu', 'prove', 'viru', 'seriou', 'seem']",0
"['marin', 'french', 'aircraft', 'carrier', 'charl', 'de', 'gaull', 'contamin', 'covid', 'treat', 'hydroxychloroquin', 'azythromycin', 'cure']",0
"['million', 'euro', 'unlock', 'order', 'save', 'cann', 'film', 'festiv', 'cancel', 'due', 'covid']",0
"['video', 'unveil', 'sever', 'hidden', 'realiti', 'crimin', 'manag', 'covid', 'author', 'franc']",0
"['facebook', 'video', 'suggest', 'use', 'bioreson', 'cure', 'covid']",0
"['indian', 'govern', 'start', 'scheme', 'call', 'rashtriya', 'sikhshit', 'berojgar', 'yojna', 'help', 'educ', 'unemploy', 'lockdown']",0
"['businessman', 'ratan', 'tata', 'said', 'year', 'surviv', 'care', 'profil', 'loss']",0
"['video', 'muslim', 'violat', 'lockdown', 'condit', 'old', 'citi', 'hyderabad']",0
"['foreign', 'attend', 'sadhguru', 'event', 'march', 'led', 'coronaviru', 'case', 'tamil', 'nadu', 'india', 'foreign', 'quarantin', 'isha', 'yoga', 'center']",0
"['govern', 'india', 'provid', 'relief', 'packag', 'rs', 'ration', 'cardhold', 'scheme', 'rashtriya', 'sikhshit', 'berojgar', 'yojna']",0
"['pictur', 'newspap', 'articl', 'state', 'person', 'insid', 'car', 'driver', 'sit', 'front', 'seat', 'front', 'steer', 'wheel', 'would', 'allegedli', 'quot', 'italian', 'law', 'decre', 'aim', 'fight', 'coronaviru']",0
"['covid', 'treat', 'plasma', 'heal', 'patient', 'dont', 'need', 'vaccin', 'drug']",0
"['galician', 'resid', 'hasthrown', 'away', 'sanitari', 'materi', 'donat', 'spanish', 'businessman', 'amancio', 'ortega']",0
"['someon', 'live', 'cercerda', 'galicia', 'spain', 'die', 'strang', 'circumst']",0
"['public', 'websit', 'mediterr', 'neo', 'digit', 'state', 'headlin', 'govern', 'allow', 'celebr', 'gay', 'pride', 'madrid', 'despit', 'coronaviru']",0
['trump'],0
"['regard', 'risk', 'coronaviru', 'transmiss', 'airplan', 'safe', 'environ', 'your', 'go', 'find']",0
"['joe', 'biden', 'written', 'letter', 'apolog', 'call', 'trump', 'travel', 'restrict', 'china', 'xenophob']",0
"['central', 'park', 'hospit', 'tent', 'hous', 'thousand', 'abus', 'children', 'releas', 'underground', 'captiv']",0
"['wear', 'face', 'mask', 'caus', 'carbon', 'dioxid', 'toxic', 'weaken', 'immun', 'system']",0
"['bill', 'gate', 'claim', 'announc', 'vaccin', 'mandatori']",0
"['charl', 'de', 'gaull', 'aircraft', 'carrier', 'marin', 'cure', 'covid', 'thank', 'chloroquin']",0
"['georgian', 'man', 'blood', 'use', 'treat', 'covid', 'patient', 'one', 'hospit', 'germani', 'inform', 'includ', 'photo', 'depict', 'man', 'whose', 'blood', 'taken']",0
"['video', 'blogger', 'ken', 'jebsen', 'claim', 'bill', 'gate', 'took', 'control', 'health', 'system', 'forc', 'vaccin', 'upon', 'everyon', 'fund', 'percent', 'germani', 'peopl', 'arrest', 'carri', 'constitut', 'grundgesetz', 'germani', 'secretli', 'want', 'impos', 'compulsori', 'vaccin', 'new', 'law', 'covid', 'harmless', 'flu']",0
"['pictur', 'show', 'angela', 'merkel', 'polician', 'stand', 'close', 'togeth', 'keep', 'distanc']",0
"['g', 'frequenc', 'neg', 'affect', 'oxygen', 'absorbion', 'human', 'bodi', 'worsen', 'symptom', 'covid']",0
"['indian', 'scientist', 'research', 'whether', 'cell', 'gang', 'river', 'block', 'coronaviru']",0
"['indian', 'actor', 'aamir', 'khan', 'donat', 'rupe', 'poor', 'hide', 'aata', 'mumbai']",0
"['industrialist', 'ratan', 'tata', 'state', 'year', 'surviv', 'worri', 'profit', 'loss']",0
"['lockdown', 'violat', 'chandni', 'chowk', 'area', 'delhi']",0
"['selfmed', 'covid', 'use', 'home', 'remedi', 'aspirin', 'lemon', 'honey']",0
"['muslim', 'misbehav', 'mumbai', 'polic', 'tri', 'stop', 'larg', 'gather', 'month', 'ramzan']",0
"['video', 'black', 'buck', 'cross', 'road', 'kaziranga', 'nation', 'park', 'amid', 'covid', 'lockdown']",0
"['video', 'polic', 'member', 'inebri', 'state', 'indian', 'govern', 'allow', 'open', 'liquor', 'shop', 'close', 'earlier', 'due', 'complet', 'lockdown', 'countri']",0
"['gilead', 'scienc', 'announc', 'may', 'new', 'medicin', 'covid', 'readi', 'next', 'week']",0
"['indian', 'actor', 'aamir', 'khan', 'distribut', 'money', 'wheat', 'bag', 'poor']",0
"['indian', 'busi', 'tycoon', 'ratan', 'tata', 'said', 'year', 'year', 'surviv']",0
"['person', 'arrest', 'violat', 'lockdown', 'night', 'get', 'bail', 'lockdown', 'state', 'gujarat', 'india']",0
"['men', 'vellor', 'tamil', 'nadu', 'violat', 'lockdown', 'offer', 'namaaz', 'mosqu']",0
"['aamir', 'khan', 'donat', 'rs', 'hide', 'money', 'ration', 'materi', 'poor', 'peopl', 'amidst', 'lockdown']",0
"['wari', 'pathan', 'misbehav', 'maharashtra', 'polic', 'india', 'lockdown']",0
"['us', 'secretari', 'state', 'mike', 'pompeo', 'said', 'sarscov', 'creat', 'laboratori', 'enorm', 'evid']",0
"['blog', 'articl', 'quot', 'italian', 'virologist', 'matteo', 'bassetti', 'would', 'said', 'itali', 'nobodi', 'die', 'covid', 'may']",0
"['fake', 'pictur', 'allegedli', 'show', 'coronaviru', 'pass', 'protect', 'mask', 'fabric']",0
"['decemb', 'italian', 'politician', 'bepp', 'grillo', 'wore', 'protect', 'mask', 'public', 'peopl', 'said', 'chines', 'embassi', 'warn', 'coronaviru']",0
"['whatsapp', 'messag', 'claim', 'italian', 'govern', 'sent', 'na', 'branch', 'carabinieri', 'close', 'depart', 'charg', 'plamsarel', 'therapi', 'mantua', 'hospit', 'cure', 'covid', 'hour', 'govern', 'would', 'done', 'order', 'obtain', 'bill', 'gate', 'vaccin']",0
"['polish', 'doctor', 'say', 'video', 'confirm', 'case', 'covid', 'poland']",0
"['larg', 'poster', 'facad', 'government', 'parti', 'psoe', 'headquart', 'show', 'face', 'spanish', 'presid', 'pedro', 'nchez', 'next', 'motto', 'trust', 'govern']",0
"['trump', 'campaign', 'video', 'suggest', 'trump', 'travel', 'restrict', 'china', 'save', 'million', 'live']",0
"['center', 'diseas', 'prevent', 'reduc', 'number', 'covid', 'case', 'record', 'us']",0
"['photo', 'show', 'proud', 'boy', 'member', 'rob', 'cantral', 'recent', 'michigan', 'protest']",0
"['real', 'scientif', 'basi', 'believ', 'social', 'distanc', 'would', 'necessari', 'sinc', 'never', 'studi']",0
"['post', 'share', 'time', 'facebook', 'novel', 'coronaviru', 'pandem', 'say', 'bill', 'gate', 'want', 'digit', 'tattoo', 'check', 'test', 'ask', 'would', 'like', 'holocaust', 'victim']",0
"['cure', 'coronaviru', 'come', 'antwerp', 'belgium', 'llama']",0
"['member', 'french', 'navi', 'aircraft', 'carrier', 'charlesdegaul', 'treat', 'hydroxychloroquin']",0
"['peopl', 'deceas', 'itali', 'covid', 'actual', 'die', 'ill', 'accord', 'deputi']",0
"['us', 'defens', 'secretari', 'mark', 'esper', 'let', 'slip', 'g', 'could', 'destruct', 'someth', 'pandem']",0
"['cryptocurr', 'system', 'develop', 'microsoft', 'use', 'bodi', 'activ', 'data', 'chip', 'implant', 'human', 'bodi']",0
"['bcg', 'bacillu', 'camett', 'guerin', 'vaccin', 'tuberculosi', 'protect', 'peopl', 'covid']",0
"['chines', 'million', 'vaccin', 'covid', 'readi']",0
"['thrombosi', 'pneumonia', 'lead', 'caus', 'covid', 'death', 'diseas', 'far', 'wrongli', 'diagnos']",0
"['indian', 'air', 'forc', 'shower', 'petal', 'migrant', 'worker', 'walk', 'home']",0
"['indian', 'migrant', 'ask', 'pay', 'shramik', 'train', 'bjp', 'led', 'state', 'charg', 'migrant', 'travel', 'lockdown']",0
"['flower', 'name', 'brahmkam', 'bloom', 'decad', 'due', 'decreas', 'pollut', 'caus', 'lockdown']",0
"['hold', 'breath', 'second', 'test', 'covid', 'put', 'mustard', 'oil', 'nose', 'coronaviru', 'flow', 'stomach', 'die', 'acid']",0
"['video', 'women', 'jump', 'build', 'lock', 'indian', 'polic', 'shop', 'lockdown', 'countri', 'contain', 'covid', 'spread']",0
"['covid', 'case', 'report', 'ernakulam', 'hour', 'declar', 'green', 'zone', 'kerala', 'govern']",0
"['nostradamu', 'predict', 'covid', 'pandem', 'idukki', 'dam', 'collaps', 'juli', 'event', 'book', 'le', 'propheti']",0
"['tamil', 'nadu', 'govern', 'approv', 'thanikasalam', 'siddha', 'medicin', 'treatment', 'covid']",0
"['video', 'show', 'migrant', 'labor', 'surat', 'citi', 'india', 'sent', 'back', 'surat', 'home', 'state', 'refus', 'take', 'back', 'state', 'border']",0
"['old', 'man', 'infect', 'peopl', 'coronaviru', 'jaipur', 'india', 'tobacco', 'smoke']",0
"['white', 'hous', 'sell', 'commemor', 'covid', 'coin']",0
"['muslim', 'women', 'went', 'shop', 'despit', 'lockdown', 'india']",0
"['video', 'view', 'hundr', 'thousand', 'time', 'multipl', 'post', 'facebook', 'twitter', 'may', 'alongsid', 'claim', 'show', 'intox', 'polic', 'offic', 'india', 'govern', 'allow', 'liquor', 'shop', 'reopen', 'nationwid', 'covid', 'lockdown']",0
"['sadhu', 'jaipur', 'affect', 'coronaviru', 'result', 'sadhu', 'citizen', 'quarantin']",0
"['tamil', 'nadu', 'vellor', 'muslim', 'offer', 'namaz', 'lockdown']",0
"['british', 'armi', 'set', 'militari', 'camp', 'site', 'former', 'infam', 'prison', 'northern', 'ireland', 'part', 'effort', 'fight', 'coronaviru']",0
"['pictur', 'allegedli', 'show', 'peopl', 'gather', 'livorno', 'itali', 'protest', 'lockown']",0
"['japanes', 'studi', 'reveal', 'covid', 'mortal', 'lower', 'flu']",0
"['mantova', 'hospit', 'itali', 'test', 'plasma', 'treatment', 'heal', 'covid', 'patient', 'italian', 'govern', 'sent', 'carabinieri', 'stop', 'experiment', 'bill', 'gate']",0
"['latvian', 'opposit', 'politician', 'say', 'govern', 'given', 'million', 'euro', 'covid', 'crisi', 'money', 'local', 'millionair', 'given', 'helicopt', 'money', 'evereybodi', 'instead']",0
"['accord', 'public', 'spread', 'facebook', 'sunlight', 'destroy', 'coronaviru', 'quickli', 'say', 'new', 'studi']",0
"['spanish', 'govern', 'ask', 'congress', 'renew', 'state', 'alarm', 'everi', 'day', 'requir', 'law']",0
"['ppe', 'shipment', 'destroy', 'port', 'dover', 'illeg', 'immigr', 'found', 'travel', 'alongsid']",0
"['plandem', 'vignett', 'featur', 'judi', 'mikovit', 'claim', 'coronaviru', 'manmad', 'flu', 'vaccin', 'increas', 'risk', 'covid', 'hydroxychloroquin', 'effect', 'treat', 'covid']",0
"['world', 'health', 'organ', 'intern', 'entiti', 'whose', 'sole', 'respons', 'alert', 'world', 'global', 'pandem', 'like', 'miss', 'huge', 'problem']",0
"['trump', 'bail', 'wall', 'street', 'main', 'street']",0
"['model', 'project', 'covid', 'death', 'talk', 'without', 'mitig']",0
"['bill', 'gate', 'said', 'cathol', 'religion', 'may', 'suspend', 'forev', 'covid', 'pandem']",0
"['democrat', 'congrasswoman', 'ilhan', 'omar', 'tweet', 'death', 'due', 'covid', 'war', 'vietnam', 'iraq', 'afghanistan', 'combin']",0
"['half', 'peopl', 'flander', 'faith', 'govern', 'commun', 'coronaviru', 'crisi']",0
"['french', 'govern', 'promis', 'download', 'stopcovid', 'app', 'french', 'peopl', 'would', 'allow', 'travel', 'km']",0
"['former', 'french', 'ministri', 'health', 'agn', 'buzyn', 'treat', 'famou', 'movi', 'produc', 'raymond', 'blumenth', 'hydroxychloroquin']",0
"['tailor', 'forbidden', 'sell', 'non', 'homolog', 'mask', 'franc']",0
"['video', 'show', 'larg', 'crowd', 'demonstr', 'citi', 'chemnitz', 'claim', 'peopl', 'demonstr', 'lockdown']",0
"['viral', 'photo', 'display', 'vial', 'vaccin', 'text', 'along', 'top', 'say', 'tell', 'year', 'later', 'say', 'vaccin', 'share', 'take']",0
"['nurs', 'togeth', 'rajasthan', 'jhalawar', 'quit', 'job', 'qurantin', 'muslim', 'spat']",0
"['truck', 'shown', 'video', 'carri', 'dead', 'bodi', 'covid', 'victim']",0
"['video', 'show', 'migrant', 'go', 'home', 'state', 'maharashtra', 'india', 'throw', 'food', 'packet', 'railway', 'platform']",0
"['indian', 'news', 'channel', 'claim', 'coronaviru', 'pandem', 'would', 'affect', 'billion', 'labor', 'india']",0
"['video', 'clip', 'show', 'hang', 'bodi', 'mother', 'child', 'commit', 'suicid', 'gujarat', 'food', 'current', 'covid', 'lockdown']",0
"['women', 'shaheen', 'bagh', 'delhi', 'india', 'caught', 'redhand', 'carri', 'prostitut', 'oper', 'lockdown']",0
"['bangalor', 'india', 'polic', 'commission', 'warn', 'peopl', 'care', 'incid', 'theft', 'kidnap', 'rise', 'nationwid', 'lockdown', 'lift']",0
"['uk', 'prime', 'minist', 'bori', 'johnson', 'met', 'report', 'recov', 'covid']",0
"['film', 'star', 'aamir', 'khan', 'distribut', 'thousand', 'rupe', 'poor', 'flour', 'bag']",0
"['soldier', 'hug', 'coronavirusposit', 'daughter', 'cover', 'plastic']",0
"['truck', 'carri', 'dead', 'bodi', 'patient', 'pass', 'away', 'due', 'coronaviru']",0
"['popular', 'chain', 'store', 'penney', 'also', 'known', 'primark', 'reopen', 'ireland', 'may', 'th']",0
"['peopl', 'held', 'street', 'parti', 'dublin', 'may']",0
"['video', 'china', 'show', 'polic', 'offic', 'protect', 'gear', 'arrest', 'citizen', 'refus', 'get', 'car']",0
"['video', 'bill', 'gate', 'alledg', 'state', 'vaccin', 'use', 'steril', 'reduc', 'world', 'popul']",0
"['switzerland', 'turkey', 'czech', 'republ', 'ukrain', 'leav', 'coronaviru', 'project', 'lithuania', 'continu', 'quarantin', 'anoth', 'two', 'week']",0
"['video', 'show', 'british', 'prime', 'minist', 'bori', 'johnson', 'serv', 'journalist', 'tea', 'recov', 'covid']",0
"['origin', 'novel', 'coronaviru', 'manipul', 'contain', 'coronavirus', 'mask', 'reinfect', 'wearer']",0
"['trillion', 'feder', 'coronaviru', 'stimulu', 'packag', 'borrow', 'basic', 'china']",0
"['gate', 'foundat', 'stand', 'make', 'nearli', 'billion', 'coronaviru', 'vaccin', 'uk']",0
"['viral', 'video', 'reveal', 'coronaviru', 'vaccin', 'patent', 'own', 'bill', 'gate']",0
"['novel', 'coronaviru', 'attach', 'dispos', 'glove']",0
"['new', 'danger', 'come']",0
"['mortal', 'statist', 'past', 'year', 'show', 'overmort', 'pandem']",0
"['tanzania', 'papaya', 'motor', 'oil', 'goat', 'test', 'posit', 'coronaviru', 'accord', 'presid', 'magufuli', 'show', 'pcr', 'test', 'unreali']",0
"['coronaviru', 'live', 'hand', 'minut', 'put', 'sanit', 'pocket', 'meet', 'purpos', 'prevent']",0
"['peopl', 'chandni', 'chowk', 'market', 'break', 'covid', 'lockdown', 'eid']",0
"['nurs', 'rajasthan', 'jhalawar', 'india', 'resign', 'jamaati', 'misbehav']",0
"['indian', 'news', 'wire', 'agenc', 'ian', 'claim', 'pakistani', 'pm', 'imran', 'khan', 'read', 'overturn', 'graph', 'claim', 'pakistan', 'flatten', 'curv']",0
"['muslim', 'women', 'caught', 'shop', 'lockdown']",0
"['video', 'women', 'flee', 'quarantin', 'center', 'current', 'lockdown', 'shivaji', 'nagar', 'bangalor']",0
"['judi', 'mikovit', 'claim', 'covid', 'origin', 'flu', 'vaccin', 'hydroxychloroquin', 'face', 'mask', 'documentari', 'plandem', 'retold', 'fb', 'post']",0
"['claim', 'coronaviru', 'isnt', 'new', 'canin', 'coronaviru', 'vaccin', 'sinc']",0
"['imag', 'claim', 'polish', 'church', 'get', 'billion', 'zloti', 'govern', 'due', 'coronaviru']",0
"['sm', 'servic', 'offer', 'covid', 'selfassess']",0
"['one', 'cure', 'new', 'coronaviru', 'inhal', 'vodka', 'fume']",0
"['state', 'like', 'new', 'york', 'illinoi', 'california', 'vocal', 'demand', 'fund', 'bail', 'pension', 'system', 'fail', 'long', 'covid', 'outbreak', 'program', 'arent', 'relat', 'crisi']",0
"['sinc', 'reopen', 'state', 'georgia', 'weve', 'seen', 'covid', 'rate', 'skyrocket']",0
"['jimmi', 'kimmel', 'tweet', 'video', 'said', 'vp', 'mike', 'penc', 'carri', 'empti', 'ppe', 'box']",0
"['covid', 'pretens', 'lobbi', 'enslav', 'reduc', 'amount', 'peopl', 'earth']",0
"['accord', 'radiologist', 'covid', 'blood', 'diseas', 'pneumonia', 'therefor', 'respir', 'total', 'useless']",0
"['graphic', 'show', 'number', 'death', 'franc', 'first', 'trimest', 'covid', 'rel', 'small', 'compar', 'past', 'year']",0
"['video', 'french', 'educ', 'minist', 'answer', 'tv', 'interview', 'water', 'closet', 'authent']",0
"['tiktok', 'complet', 'ban', 'unit', 'state']",0
"['nurs', 'jhalawar', 'rajasthan', 'india', 'resign', 'due', 'covid', 'infect', 'jamaati', 'mistreat']",0
"['former', 'chief', 'justic', 'india', 'ranjan', 'gogoi', 'tweet', 'compens', 'econom', 'loss', 'occur', 'due', 'coronaviru', 'elect', 'held', 'countri', 'next', 'year', 'elect', 'cost', 'lot', 'money']",0
"['entir', 'citi', 'mumbai', 'militari', 'lockdown', 'day', 'start', 'saturday', 'pleas', 'stock', 'everyth', 'milk', 'medicin', 'avail']",0
"['pakistan', 'prime', 'minist', 'imran', 'khan', 'read', 'covid', 'curv', 'upsid', 'said', 'flatten']",0
"['video', 'row', 'passeng', 'cabin', 'crew', 'board', 'plane', 'view', 'ten', 'thousand', 'time', 'multipl', 'facebook', 'twitter', 'post', 'claim', 'film', 'air', 'india', 'flight', 'post', 'claim', 'video', 'show', 'airlin', 'fail', 'enforc', 'social', 'distanc', 'measur', 'coronaviru', 'pandem']",0
